UserID;Location;Age
17672;sÒ»áfÚ¼®x do xingu-pa, n/a, brazil;30
17673;altrip, rheinland-pfalz, germany;45
17674;wilsonville, illinois, usa;34
17675;besancon, franche comte, france;23
17676;berlin, berlin, germany;28
17677;banskßáóystrica, banskßáóystrica, slovakia;17
17683;pilani, rajasthan(india), india;21
17684;bryan, texas, usa;58
17686;marietta, georgia, usa;56
17687;viareggio, toscana, italy;37
17688;agadir, agadir ida outanan, morocco;51
17692;prague, prague, czech republic;49
17694;roma, lazio, italy;41
17697;beijing, beijing, china;16
17701;berlin, berlin/brandenburg, germany;35
17702;bochum, nordrhein-westfalen, germany;21
17703;newport beach, california, usa;28
17704;houston, texas, usa;65
17708;leeds, england, united kingdom;31
17709;lefroy, ontario, canada;52
17710;hockessin, delaware, usa;51
17711;datteln, nordrhein-westfalen, germany;35
17714;gelsenkirchen, nordrhein-westfalen, germany;31
17716;thorignÚ¡ªouillard, emilia romagna, france;15
17719;lisbon, n/a, portugal;25
17720;stowe, pennsylvania, usa;54
17721;edmonton, alberta, canada;28
17722;bruxelles, bruxelles, belgium;33
17725;mt. sinai, new york, usa;20
17726;ottawa, ontario, canada;33
17727;vitoria-gasteiz, euskal herria, spain;43
17728;cornubia, queensland, australia;21
17729;highton, geelong, victoria, australia;22
17731;monterotondo, lazio, italy;30
17733;beloit, wisconsin, usa;56
17736;mainz, rheinland-pfalz, germany;79
17737;caloundra, queensland, australia;27
17738;berlin, berlin, germany;15
17740;middlebury, vermont, usa;34
17741;milan, lombardia, italy;33
17742;river falls, wisconsin, usa;39
17743;grranada hills, california, usa;58
17745;adelaide, south australia, australia;16
17746;paris, france, france;25
17748;chicago, illinois, usa;53
17751;austinville va, virginia, usa;26
17753;amenia, new york, usa;27
17754;regina, saskatchewan, canada;39
17756;new lenox, illinois, usa;56
17758;lake, michigan, usa;40
17759;little canada, minnesota, usa;50
17763;springfield, missouri, usa;14
17764;crimora, virginia, usa;45
17765;amersfoort, utrecht, netherlands;43
17766;vaucluse, n/a, france;34
17768;new york city, new york, usa;20
17769;middle village, new york, usa;20
17770;hong kong, n/a, china;29
17772;canberra, australian capital territory, australia;103
17774;west seneca, new york, usa;25
17775;tomar, n/a, portugal;44
17776;parla, madrid, spain;26
17777;aveiro, litoral norte, portugal;31
17779;chatsworth, georgia, usa;49
17780;santa rosa, california, usa;16
17781;pittsburg, california, usa;19
17786;katy, texas, usa;72
17787;berga, catalunya, spain;33
17788;chatenoy, loiret, france;32
17789;paris, idf, france;26
17791;austin, texas, usa;34
17792;geltendorf, bayern, germany;40
17796;edwards, california, usa;23
17799;zoolooriver, ,;25
17803;mß¼íga, mß¼íga, spain;21
17804;howard beach, new york, usa;47
17805;campbelltown, new south wales, australia;18
17807;manchester, lazio, united kingdom;25
17808;tucson, arizona, usa;59
17809;sydney, new south wales, australia;14
17810;toronto, ontario, canada;15
17811;bloomfield, connecticut, usa;23
17812;porto, porto, portugal;31
17813;paris, n/a, france;27
17814;como, lombardia, italy;23
17815;quebec, quebec, canada;43
17816;oporto, oporto, portugal;54
17817;madrid, madrid,;26
17818;ealing, london, united kingdom;27
17819;scarsdale, new york, usa;22
17820;pau, n/a, france;29
17821;dhaka, n/a, bangladesh;29
17822;isny, baden-wuerttemberg, germany;34
17824;coru±í¼ágalicia, spain;30
17825;milan, lombardia, italy;45
17826;league city, texas, usa;50
17827;torino, piemonte, italy;32
17828;toronto, ontario, canada;23
17829;barcelona, n/a, spain;28
17830;toronto, ontario, canada;25
17834;den haag, south-holland, netherlands;27
17836;bloomington, indiana, usa;17
17838;bruxelles, bruxelles, belgium;24
17839;lausanne, vd, switzerland;43
17840;rennes, bretagne, france;26
17841;genval (rixensart), brabant wallon, belgium;31
17842;washington, dc, usa;21
17845;new york, new york, usa;26
17846;murfreesboro, north carolina, usa;53
17851;philadelphia, pennsylvania, usa;52
17852;lacey, washington, usa;45
17855;berea, ohio, usa;68
17857;pittsburgh, pennsylvania, usa;20
17858;calgary, alberta, canada;41
17859;roanoke, virginia, usa;43
17865;old saybrook, connecticut, usa;71
17866;easton, pennsylvania, usa;36
17867;cebu, cebu, philippines;21
17872;halle, sachsen-anhalt, germany;24
17877;berlin, berlin, germany;30
17879;pittsburgh, pennsylvania, usa;61
17880;milano, lombardia, italy;37
17882;east haven, connecticut, usa;56
17884;manchester, england, united kingdom;78
17885;mumbai, mumbai, maharashtra, india, india;29
17887;minneapolis, minnesota, usa;48
17888;st. charles, illinois, usa;57
17890;wisconsin rapids, wisconsin, usa;17
17891;port charlotte, florida, usa;46
17892;millsboro, delaware, usa;56
17894;alabaster, alabama, usa;47
17895;gallatin, tennessee, usa;21
17896;cusano milanino, italy, italy;36
17897;trissur, kerala, india;23
17898;barcelona, catalu±í¼áspain;22
17899;roma, lazio, italy;36
17901;ft lauderdale, florida, usa;66
17902;bologna, emilia romagna, italy;29
17903;antiqua, n/a, antigua and barbuda;123
17906;suisun city, california, usa;61
17907;suisun city, california, usa;61
17908;odessa, florida, usa;59
17909;new orleans, louisiana, usa;29
17917;hamilton, ontario, canada;23
17918;brisbane, queensland, australia;21
17919;sydney, new south wales, australia;18
17921;albany creek, queensland, australia;20
17922;toledo, ohio, usa;15
17923;brisbane, quebec, australia;15
17924;adelaide, south australia, australia;15
17925;waterbury, connecticut, usa;15
17928;onalaska, wisconsin, usa;13
17930;bay city, michigan, usa;18
17931;williston pk, new york, usa;21
17932;kirbyville, texas, usa;20
17936;market harborough, england, united kingdom;20
17937;pelham, new york, usa;16
17938;chalmette, louisiana, usa;18
17940;louisville, kentucky, usa;21
17942;baton rouge, louisiana, usa;30
17943;columbia, missouri, usa;23
17945;ilmenau, thueringen, germany;26
17946;london, england, united kingdom;26
17947;torino, piemonte, italy;25
17948;new philadelphia, ohio, usa;24
17949;rochelle, illinois, usa;38
17950;puchong, selangor, malaysia;32
17951;forest park, illinois, usa;52
17953;manchester, manchester, united kingdom;21
17954;harrisonburg, virginia, usa;38
17956;montrose, michigan, usa;17
17957;barcelona, barcelona, spain;25
17960;west berlin, new jersey, usa;17
17961;rhinelander, wisconsin, usa;26
17962;florissant, missouri, usa;45
17963;galena, ohio, usa;58
17966;baltimore, maryland, usa;26
17967;manchester, n/a, united kingdom;34
17968;yucaipa, california, usa;19
17970;chesterland, ohio, usa;40
17971;cambridge, maryland, usa;59
17973;york, england, united kingdom;11
17974;schweinfurt, us military europe, germany;15
17978;kingston, ontario, canada;54
17979;brooklyn, new york, usa;53
17980;mancelona, michigan, usa;23
17982;sperry, oklahoma, usa;12
17983;lincoln city, oregon, usa;19
17984;edinburg, texas, usa;35
17986;sewell, new jersey, usa;45
17987;westchester, illinois, usa;15
17988;payson, arizona, usa;63
17989;gosnells, western australia, australia;21
17990;leeton, missouri, usa;37
17991;rotterdam, zuid holland, netherlands;33
17992;villeurbanne, rhone alpes, france;26
17993;cleethorpes, england,;23
17994;florence, kentucky, usa;27
17995;warwick, western australia, australia;52
17997;ottawa, ontario, canada;25
17998;san antonio, texas, usa;55
18002;oakville, ontario, canada;23
18003;irvington, new jersey, usa;26
18004;omaha, nebraska, usa;11
18009;baldwin, new york, usa;35
18012;us airforce, naval air station keflavik, iceland, iceland;24
18014;eagan, minnesota, usa;24
18015;orlando, florida, usa;21
18016;new port richey, florida, usa;21
18017;sulbiate, lombardia, italy;20
18021;kingston, new york, usa;26
18022;robbins, illinois, usa;33
18026;charleston, south carolina, usa;29
18030;little valley, new york, usa;20
18033;wellington, n/a, new zealand;31
18035;detroit, michigan, usa;21
18036;frankfurt am main, hessen, germany;31
18038;miami, florida, usa;29
18039;southfield, michigan, usa;56
18040;ashby-de-la-zouch, england, united kingdom;15
18042;bear, delaware, usa;17
18044;montgomery, texas, usa;14
18045;tooele, utah, usa;17
18046;dayton, texas, usa;23
18048;zanesville, ohio, usa;28
18049;gurnee, illinois, usa;24
18052;memphis, tennessee, usa;20
18057;portland, oregon, usa;13
18058;enfield, n/a, united kingdom;33
18059;phoenix, arizona, usa;38
18060;burbank, california, usa;10
18061;spring hope, north carolina, usa;16
18062;evans, georgia, usa;17
18063;new york, new york, usa;19
18064;raymond, new hampshire, usa;48
18065;south euclid, ohio, usa;34
18067;kajang, selangor, malaysia;33
18068;venice, california, usa;25
18071;wausau, wisconsin, usa;55
18074;dublin, georgia, usa;43
18075;las vegas, nevada, usa;16
18076;dade city, florida, usa;39
18077;aubrey, texas, usa;26
18080;fargo, north dakota, usa;42
18081;bakersfield, california, usa;22
18082;southern, california, usa;38
18083;long island, new york, usa;15
18086;brooklyn, new york, usa;46
18087;bordeaux, aquitaine, france;27
18090;new orleans, louisiana, usa;46
18092;shanghai, shanghai, china;20
18095;birmingham, alabama, usa;30
18097;kiel, schleswig-holstein, germany;27
18101;st. cloud, ,;38
18102;new york, new york, usa;25
18104;lisboa, n/a, portugal;24
18105;east york, ontario, canada;47
18108;ewing, new jersey, usa;15
18109;gosport, england, united kingdom;35
18110;lawndale, north carolina, usa;32
18111;miami, florida, usa;46
18114;olympia, washington, usa;47
18115;haviland, kansas, usa;45
18116;west richland, washington, usa;38
18117;ottawa, ontario, canada;31
18123;san leandro, california, usa;33
18125;trezzano rosa, lombardia, italy;29
18126;richmond hill, ontario, canada;17
18127;durham, england, united kingdom;23
18128;toronto, ontario, canada;22
18129;moraga, california, usa;17
18130;bellingham, washington, usa;37
18131;picher, oklahoma, usa;22
18132;valenzuela city, manila, philippines;26
18133;raleigh, north carolina, usa;39
18134;ulm, baden-wuerttemberg, germany;23
18138;tulsa, oklahoma, usa;30
18143;elliot lake, ontario, canada;44
18145;west manchester, ohio, usa;42
18147;manchester, michigan, usa;55
18149;pj, selangor, malaysia;46
18150;murcia, regi¾«áñe murcia, spain;39
18154;l´┐¢´┐¢, nordrhein-westfalen, germany;37
18155;sydney, new south wales, australia;26
18157;london, ontario, canada;29
18161;liÞºÑ, ,;27
18162;las vegas, nevada, usa;56
18163;prescott, arizona, usa;25
18164;coventry, england, united kingdom;33
18167;lansing, michigan, usa;34
18168;darmstadt, hessen, germany;60
18169;dexter, michigan, usa;50
18170;reus, catalunya, andorra;27
18171;caracas, df, venezuela;36
18172;levittown, pennsylvania, usa;36
18173;singapore, ,;34
18175;reus, catalunya, andorra;27
18177;cologne, nordrhein-westfalen, germany;36
18178;reichenbach, baden-wuerttemberg, germany;17
18179;fort washington, pennsylvania, usa;46
18180;ho chi minh, distric 1, vietnam;31
18182;madrid, madrid, spain;28
18183;san giorgio piacentino, emilia romagna, italy;42
18185;nanaimo, british columbia, canada;27
18186;lille, nord-pas de calais, france;33
18187;edmonton, alberta, canada;39
18189;cilegon - banten, banten, indonesia;49
18190;hamburg, hamburg, germany;28
18191;tbilisi, georgia, georgia;31
18192;rockingham, western australia, australia;69
18194;san lorenzo nuovo, lazio, italy;23
18196;paris, ile de france, france;28
18197;vercelli, piemonte, italy;22
18198;berlin, berlin, germany;31
18199;highlands ranch, colorado, usa;56
18201;vigevano, lombardia, italy;40
18204;boston, massachusetts, usa;51
18205;tbingen, baden-wrttemberg, germany;26
18206;brisbane, queensland, australia;17
18209;singapore, n/a, singapore;30
18210;eynatten, lg, belgium;36
18211;roma, lazio, italy;19
18212;germantown, wisconsin, usa;19
18213;raleigh, north carolina, usa;25
18214;randolph, new jersey, usa;61
18215;brampton, ontario, canada;15
18216;houston, texas, usa;50
18217;denton, texas, usa;50
18218;provo, utah, usa;25
18220;montpelier, vermont, usa;42
18221;duxbury, massachusetts, usa;51
18223;kuala lumpur, kuala lumpur, malaysia;17
18226;virginia beach, virginia, usa;59
18229;hopewell, virginia, usa;66
18231;auburn hills, michigan, usa;39
18232;wilmington, delaware, usa;55
18234;town creek, alabama, usa;39
18236;pikeville, north carolina, usa;30
18238;siracusa, sicilia, italy;30
18242;santa cruz, california, usa;41
18245;vigo, pontevedra, spain;41
18246;baldwin city, kansas, usa;29
18248;london, england, united kingdom;22
18250;york, pennsylvania, usa;31
18251;johannesburg, ,;20
18254;nanaimo, british columbia, canada;34
18255;havre, montana, usa;33
18256;fort frances, ontario, canada;16
18257;badalona, brandenburg, spain;26
18259;utrecht, utrecht, netherlands;41
18260;n-sk, siberia, russia;23
18262;roanoke, texas, usa;19
18263;everett, washington, usa;24
18264;philadelphia, pennsylvania, usa;31
18265;hendersonville, tennessee, usa;33
18266;wheaton, illinois, usa;73
18270;rosendale, wisconsin, usa;19
18272;aqaba, jordan, jordan;37
18280;brighton, england, united kingdom;38
18281;blanstrom, georgia, usa;43
18282;ottawa, ontario, canada;39
18283;sydney, new south wales, australia;29
18284;oakland, maine, usa;47
18285;bacchus marsh, victoria, australia;13
18286;silver spring, maryland, usa;46
18288;rochester, new york, usa;23
18289;boonville, indiana, usa;62
18290;hamilton, ontario, canada;53
18291;lymington, england, united kingdom;53
18293;chicago, illinois, usa;19
18294;pavia, lombardia, italy;35
18298;muldrow, oklahoma, usa;36
18300;edinburgh, scotland, united kingdom;28
18301;zaragoza, spain, spain;25
18302;ankara, n/a, turkey;29
18304;berlin, berlin, germany;23
18306;mahlow, brandenburg, germany;25
18309;rennes, bretagne, france;34
18310;aurora, colorado, usa;23
18312;mentor, ohio, usa;54
18313;cheltenham, gloucestershire, united kingdom;36
18314;auckland, auckland, new zealand;66
18315;hoppers crossing, victoria, australia;49
18318;arborfield, berkshire, united kingdom;33
18319;victoria, british columbia, canada;43
18323;augusta, maine, usa;41
18324;victoria, british columbia, canada;29
18325;baton rouge, louisiana, usa;33
18327;christchurch, canterbury, new zealand;36
18328;cambs, cambs, united kingdom;32
18329;aberdeen, scotland, united kingdom;32
18332;salinas, california, usa;30
18333;grapevine, texas, usa;53
18334;galway, co.galway, ireland;19
18337;seneca falls, new york, usa;42
18338;fairbanks, alaska, usa;32
18340;lucca, toscana, italy;62
18342;valenciennes, n/a, france;35
18343;auckland, n/a, new zealand;34
18344;auckland, new zealand, new zealand;56
18345;evergreen park, illinois, usa;47
18346;san diego, california, usa;26
18349;lawrence, kansas, usa;62
18351;eugene, oregon, usa;23
18352;brooklyn, new york, usa;25
18353;e sandwich, massachusetts, usa;37
